   6.20000,   7.20000,   7.20000,  10.80000,   9.80000,   6.20000,   0.00000,   3.82309,   9.80000,   0.00000,   3.60000,   6.20000,   6.20000,   6.20000,   0.00000,  23.00000,   7.20000,  10.80000,  28.80000,   0.37367,   1.40000,  21.60000,  21.60000,  12.20000,  37.40000,  18.00000,  20.00000,   0.00000,   2.90024,   4.11417,   0.00000,   0.00000,   0.00000,  23.00000,   7.20000,  17.20000,   3.59824,   2.95140,   6.40000,   0.00000,  17.20000,  14.40000,   0.00000,   3.57136,   3.65508,   0.00000,   5.36058,  31.60000,  44.60000,  22.20000,   1.30551,   0.50252,   9.80000,  10.80000,   6.20000,   0.58710,  19.40000,  19.60000,   6.20000,   5.00000,   0.00000,   6.20000,   9.80000,   0.00000,  13.40000,   0.00000,  33.00000,  56.80000,  41.00000,   0.00000,   0.70140,   1.55506,  29.40000,  27.20000,  23.60000,  14.40000,  15.80000,  25.20000,  37.40000,  11.40000,  10.80000,  25.80000,  38.80000,  12.20000,  25.00000,   0.00000,   3.21571,  29.40000,   1.88696,  38.80000,  31.60000,   3.10141,   7.83301,   0.51023,  30.80000,  26.60000,  42.40000,  44.60000,  30.20000,   0.00000,   0.00000,  13.60000,   0.00000
   6.20000,   7.20000,   7.20000,  10.80000,   9.80000,   6.20000,   0.00000,   3.62528,   9.80000,   0.00000,   3.60000,   6.20000,   6.20000,   6.20000,   0.00000,  23.00000,   7.20000,  10.80000,  21.60000,   0.37367,   1.40000,  21.60000,  18.00000,  12.20000,  33.80000,  18.00000,  20.00000,   0.00000,   2.90024,   4.11417,   0.00000,   0.00000,   0.00000,  23.00000,   3.60000,  17.20000,   1.70079,   2.95140,   5.00000,   0.00000,  15.80000,  14.40000,   0.00000,   3.57136,   2.25508,   0.00000,   5.36058,  35.20000,  44.60000,  22.20000,   1.30551,   0.50252,   9.80000,   7.20000,   6.20000,   0.58710,  19.40000,  19.60000,   6.20000,   5.00000,   0.00000,   6.20000,   9.80000,   0.00000,  13.40000,   0.00000,  33.00000,  56.80000,  48.20000,   0.00000,   0.70140,   1.55506,  29.40000,  25.80000,  23.60000,  14.40000,  17.20000,  25.20000,  37.40000,  11.40000,   7.20000,  22.20000,  38.80000,  12.20000,  25.00000,   0.00000,   3.21571,  29.40000,   1.88696,  35.20000,  31.60000,   3.10141,   7.83301,   0.51023,  27.20000,  26.60000,  42.40000,  44.60000,  23.00000,   0.00000,   0.00000,  13.60000,   0.00000
   6.20000,   7.20000,   7.20000,  10.80000,   6.20000,   0.00000,   0.00000,   3.82309,   9.80000,   0.00000,   3.60000,   6.20000,   6.20000,   6.20000,   0.00000,  23.00000,   7.20000,  10.80000,  21.60000,   0.37367,   1.40000,  14.40000,  18.00000,  12.20000,  32.40000,  18.00000,  18.60000,   0.00000,   1.50024,   4.11417,   0.00000,   0.00000,   0.00000,  23.00000,   3.60000,  13.60000,   1.70079,   2.95140,   5.00000,   0.00000,  12.20000,  14.40000,   0.00000,   2.17136,   2.25508,   0.00000,   5.36058,  33.80000,  30.20000,  11.40000,   1.30551,   0.50252,   9.80000,   0.00000,   6.20000,   0.58710,  10.80000,  19.60000,   6.20000,   5.00000,   0.00000,   6.20000,   9.80000,   0.00000,  13.40000,   0.00000,  33.00000,  53.20000,  46.80000,   0.00000,   0.70140,   1.55506,  29.40000,  22.20000,  23.60000,  10.80000,  17.20000,  21.60000,  37.40000,  10.00000,   7.20000,  22.20000,  36.60000,  10.80000,  20.00000,   0.00000,   3.21571,  22.20000,   1.88696,  33.00000,  31.60000,   1.00941,   7.83301,   0.51023,  25.80000,  26.60000,  26.60000,  33.80000,  23.00000,   0.00000,   0.00000,  13.60000,   0.00000
   6.20000,   7.20000,   3.60000,   7.20000,   6.20000,   0.00000,   0.00000,   3.82309,   9.80000,   0.00000,   0.00000,   6.20000,   6.20000,   6.20000,   0.00000,  14.40000,   0.00000,  10.80000,  21.60000,   0.37367,   1.40000,  10.80000,  18.00000,   8.60000,  26.60000,  18.00000,  18.60000,   0.00000,   1.50024,   4.11417,   0.00000,   0.00000,   0.00000,  21.60000,   7.20000,  13.60000,   1.70079,   2.95140,   5.00000,   0.00000,  12.20000,  14.40000,   0.00000,   2.17136,   2.25508,   0.00000,   5.36058,  23.00000,  37.40000,  11.40000,   1.30551,   0.50252,   9.80000,   0.00000,   6.20000,   0.58710,  10.80000,  19.60000,   6.20000,   5.00000,   0.00000,   6.20000,   9.80000,   0.00000,  13.40000,   0.00000,  29.40000,  53.20000,  43.20000,   0.00000,   0.70140,   1.55506,  28.00000,  22.20000,  16.40000,  14.40000,  13.60000,  21.60000,  37.40000,  10.00000,   7.20000,  16.00000,  36.60000,  10.80000,  12.80000,   0.00000,   3.21571,  13.60000,   1.88696,  22.20000,  31.60000,   1.00941,   7.83301,   0.51023,  23.00000,  23.00000,  26.60000,  30.20000,  23.00000,   0.00000,   0.00000,  13.60000,   0.00000
   6.20000,   7.20000,   7.20000,   7.20000,   6.20000,   0.00000,   0.00000,   2.77271,   3.60000,   0.00000,   0.00000,   6.20000,   6.20000,   6.20000,   0.00000,  14.40000,   0.00000,  10.80000,  18.00000,   0.37367,   1.40000,  10.80000,   8.60000,   8.60000,  26.60000,  21.60000,  17.20000,   0.00000,   1.50024,   4.11417,   0.00000,   0.00000,   0.00000,  21.60000,   7.20000,  15.00000,   1.70079,   2.95140,   5.00000,   0.00000,  12.20000,  10.80000,   0.00000,   2.17136,   2.25508,   0.00000,   5.36058,  23.00000,  37.40000,  11.40000,   1.30551,   0.50252,   9.80000,   0.00000,   6.20000,   0.58710,  10.80000,  19.60000,   6.20000,   5.00000,   0.00000,   6.20000,   9.80000,   0.00000,  13.40000,   0.00000,  22.20000,  46.00000,  36.00000,   0.00000,   0.70140,   1.55506,  31.60000,  13.60000,  16.40000,  14.40000,  13.60000,  21.60000,  37.40000,  10.00000,   7.20000,  16.00000,  35.20000,  10.80000,  12.80000,   0.00000,   3.21571,  13.60000,   0.83658,  20.80000,  31.60000,   1.00941,   1.63301,   0.51023,  15.80000,  15.80000,  26.60000,  24.40000,  23.00000,   0.00000,   0.00000,  13.60000,   0.00000
   6.20000,   3.60000,   3.60000,   3.60000,   6.20000,   0.00000,   0.00000,   2.77271,   0.00000,   0.00000,   0.00000,   6.20000,   6.20000,   6.20000,   0.00000,  10.80000,   0.00000,  10.80000,  18.00000,   1.68950,   1.40000,  10.80000,   8.60000,   8.60000,  26.60000,  28.80000,  14.40000,   0.00000,   1.50024,   4.11417,   0.00000,   0.00000,   0.00000,  21.60000,   7.20000,  15.00000,   1.70079,   2.95140,   5.00000,   0.00000,   8.60000,  10.80000,   1.31584,   1.15070,   2.25508,   0.00000,   5.36058,  23.00000,  23.00000,  10.00000,   1.30551,   0.50252,   9.80000,   0.00000,   6.20000,   0.58710,  10.80000,  19.60000,   6.20000,   5.00000,   0.00000,   6.20000,   9.80000,   0.00000,  13.40000,   0.00000,  20.80000,  46.00000,  28.80000,   0.00000,   0.70140,   1.55506,  24.40000,   6.40000,  15.00000,  14.40000,  13.60000,  19.40000,  33.80000,  10.00000,   7.20000,  16.00000,  31.60000,  10.80000,  12.80000,   0.00000,   3.21571,  13.60000,   0.83658,  19.40000,  28.00000,   1.00941,   1.63301,   0.51023,  12.20000,  15.80000,  26.60000,  17.20000,  19.40000,   0.00000,   0.00000,  10.80000,   0.00000
   6.20000,   3.60000,   0.00000,   3.60000,   6.20000,   0.00000,   0.00000,   2.77271,   0.00000,   0.00000,   0.00000,   6.20000,   6.20000,   6.20000,   0.00000,  10.80000,   0.00000,  10.80000,  18.00000,   1.68950,   1.40000,   7.20000,   5.00000,   8.60000,  19.40000,  28.80000,  14.40000,   0.00000,   1.50024,   4.11417,   0.00000,   0.00000,   0.00000,  21.60000,   7.20000,  15.00000,   1.70079,   0.00000,   5.00000,   0.00000,   8.60000,  10.80000,   1.31584,   1.15070,   2.25508,   0.00000,   5.36058,  19.40000,  23.00000,  10.00000,   1.30551,   0.50252,   9.80000,   0.00000,   6.20000,   0.58710,  10.80000,  19.60000,   6.20000,   5.00000,   0.00000,   6.20000,   3.60000,   0.00000,  13.40000,   0.00000,  20.80000,  38.80000,  28.80000,   0.00000,   0.70140,   1.55506,  24.40000,   6.40000,  15.00000,  14.40000,  12.20000,  19.40000,  32.40000,  10.00000,   7.20000,  16.00000,  30.20000,  10.80000,   5.60000,   0.00000,   1.51917,  13.60000,   0.83658,  19.40000,  31.60000,   1.00941,   1.63301,   0.51023,   8.60000,  15.80000,  19.40000,  15.80000,  19.40000,   0.00000,   0.00000,  10.80000,   0.00000
   6.20000,   3.60000,   0.00000,   3.60000,   6.20000,   0.00000,   0.00000,   1.51104,   0.00000,   0.00000,   0.00000,   6.20000,   0.00000,   6.20000,   0.00000,   7.20000,   0.00000,  10.80000,  18.00000,   1.68950,   1.40000,   7.20000,   5.00000,   8.60000,  19.40000,  25.20000,  14.40000,   0.00000,   1.50024,   4.11417,   0.00000,   0.00000,   0.00000,  14.40000,   7.20000,  15.00000,   0.43912,   0.00000,   3.60000,   0.00000,   8.60000,   7.20000,   1.31584,   1.15070,   2.25508,   0.00000,   5.36058,  19.40000,  23.00000,  10.00000,   1.30551,   0.50252,   6.20000,   0.00000,   6.20000,   0.58710,  14.40000,  19.60000,   6.20000,   3.60000,   0.00000,   6.20000,   0.00000,   0.00000,  13.40000,   0.00000,  19.40000,  31.60000,  21.60000,   0.00000,   0.70140,   1.55506,  13.60000,   6.40000,  15.00000,   7.20000,  15.80000,  15.80000,  32.40000,   7.80000,   7.20000,  16.00000,  30.20000,  10.80000,   5.60000,   0.00000,   1.51917,   5.00000,   0.83658,  19.40000,  30.20000,   1.00941,   1.63301,   0.51023,   8.60000,  12.20000,  19.40000,  12.20000,  15.80000,   0.00000,   0.00000,  10.80000,   0.00000
   6.20000,   3.60000,   0.00000,   3.60000,   6.20000,   0.00000,   0.00000,   1.51104,   0.00000,   0.00000,   0.00000,   6.20000,   0.00000,   6.20000,   0.00000,   7.20000,   0.00000,  10.80000,  18.00000,   1.68950,   1.40000,   5.00000,   3.60000,   8.60000,  19.40000,  14.40000,  14.40000,   0.00000,   1.50024,   4.11417,   0.00000,   0.00000,   0.00000,  14.40000,   7.20000,  15.00000,   0.43912,   0.00000,   3.60000,   0.00000,   8.60000,   7.20000,   1.31584,   1.15070,   2.25508,   0.00000,   5.36058,  19.40000,  23.00000,   6.40000,   1.30551,   0.50252,   6.20000,   0.00000,   6.20000,   0.58710,  14.40000,  19.60000,   6.20000,   3.60000,   0.00000,   6.20000,   0.00000,   0.00000,  13.40000,   0.00000,  12.20000,  38.80000,  18.00000,   0.00000,   0.70140,   1.55506,  12.20000,   6.40000,   4.20000,   7.20000,  15.80000,  15.80000,  32.40000,   7.80000,   7.20000,  16.00000,  30.20000,   3.60000,   4.20000,   0.00000,   1.51917,   5.00000,   0.83658,  15.80000,  30.20000,   1.00941,   1.63301,   0.51023,   5.00000,  12.20000,  12.20000,  12.20000,  24.40000,   0.00000,   0.00000,  14.40000,   0.00000
   6.20000,   0.00000,   0.00000,   3.60000,   0.00000,   0.00000,   0.00000,   1.51104,   0.00000,   0.00000,   0.00000,   6.20000,   0.00000,   6.20000,   0.00000,   7.20000,   0.00000,  10.80000,  18.00000,   1.68950,   1.40000,   5.00000,   3.60000,   8.60000,  19.40000,  14.40000,  14.40000,   0.00000,   1.50024,   4.11417,   0.00000,   0.00000,   0.00000,   7.20000,   3.60000,  15.00000,   0.43912,   0.00000,   3.60000,   0.00000,   5.00000,   7.20000,   1.31584,   1.15070,   2.25508,   0.00000,   5.36058,  19.40000,  25.20000,   5.00000,   1.30551,   0.50252,   6.20000,   0.00000,   6.20000,   0.58710,  14.40000,  16.00000,   6.20000,   3.60000,   0.00000,   6.20000,   0.00000,   0.00000,   9.80000,   0.00000,  12.20000,  35.20000,  18.00000,   0.00000,   0.70140,   1.55506,  15.80000,   6.40000,   4.20000,   7.20000,  15.80000,  15.80000,  25.20000,   7.80000,   7.20000,  16.00000,  23.00000,   3.60000,   1.40000,   0.00000,   1.51917,   5.00000,   0.83658,  15.80000,  30.20000,   1.00941,   1.63301,   0.51023,   3.60000,  12.20000,  12.20000,  12.20000,  20.80000,   0.00000,   0.00000,  10.80000,   0.00000
