   9.80000,  13.40000,   0.00000,  23.20000,  12.40000,   3.60000,   3.60000,   4.26288,  13.40000,   3.60000,   0.00000,   6.20000,   6.20000,  16.00000,   0.00000,  23.00000,   5.00000,  15.80000,  26.60000,   1.91999,   1.28111,  17.20000,  41.00000,  20.80000,  30.20000,  38.00000,  28.80000,   1.22014,   4.89788,   0.79657,   0.00000,   2.02155,   2.48279,  19.40000,  19.40000,  24.40000,   1.23001,   1.92663,  15.80000,   0.00000,  39.40000,  41.00000,   1.55180,   0.11852,   2.60750,   0.00000,   4.32482, 102.00000,  63.20000,  35.20000,   1.31366,   3.17886,  12.40000,   3.60000,   3.60000,   0.18539,  15.00000,   3.60000,   3.60000,  10.00000,   3.60000,   3.60000,   0.00000,   9.80000,   0.00000,   3.60000,  24.40000,  16.40000,  60.40000,   1.60446,   0.07179,   0.66294,  32.40000,   8.60000,  17.20000,  14.40000,  40.20000,  41.60000,  27.20000,  42.40000,  24.40000,  29.40000,  33.00000,   5.00000,  36.60000,   0.00000,   1.89137,  33.00000,   2.45263,  15.00000,  49.60000,   1.83992,   3.44773,   0.70225,  36.60000,  30.00000,  42.40000,  57.40000,  37.40000,   3.60000,   0.00000,  33.80000,   0.00000
   9.80000,  13.40000,   0.00000,  23.20000,  12.40000,   3.60000,   3.60000,   4.26288,  13.40000,   3.60000,   0.00000,   6.20000,   6.20000,  16.00000,   0.00000,  23.00000,   5.00000,  12.20000,  21.60000,   1.91999,   1.28111,  15.80000,  41.00000,  13.60000,  26.60000,  38.00000,  28.80000,   1.22014,   4.89788,   0.79657,   0.00000,   2.02155,   2.48279,  19.40000,  19.40000,  24.40000,   1.23001,   1.92663,  15.80000,   0.00000,  39.40000,  37.40000,   1.55180,   0.11852,   2.60750,   0.00000,   4.32482, 102.00000,  56.00000,  31.60000,   1.31366,   3.17886,  12.40000,   3.60000,   3.60000,   0.18539,  13.60000,   3.60000,   3.60000,  10.00000,   0.00000,   0.00000,   0.00000,   9.80000,   0.00000,   3.60000,  19.40000,  20.00000,  60.40000,   1.60446,   0.07179,   0.66294,  28.80000,   8.60000,  17.20000,  14.40000,  40.20000,  41.60000,  18.60000,  28.00000,  15.80000,  29.40000,  33.00000,   5.00000,  33.00000,   0.00000,   1.89137,  33.00000,   2.45263,  15.00000,  42.40000,   1.83992,   3.44773,   0.70225,  33.00000,  30.00000,  42.40000,  58.80000,  37.40000,   3.60000,   0.00000,  33.80000,   0.00000
   9.80000,   9.80000,   0.00000,  23.20000,  12.40000,   3.60000,   3.60000,   4.26288,   7.20000,   3.60000,   0.00000,   6.20000,   6.20000,  16.00000,   0.00000,  19.40000,   5.00000,  12.20000,  21.60000,   1.91999,   1.28111,  12.20000,  39.60000,  13.60000,  26.60000,  23.60000,  28.80000,   1.22014,   4.89788,   0.79657,   0.00000,   2.02155,   2.48279,  18.00000,  12.20000,  24.40000,   1.23001,   1.92663,  15.80000,   0.00000,  39.40000,  37.40000,   1.55180,   0.11852,   2.60750,   0.00000,   4.32482,  93.40000,  53.20000,  28.00000,   1.31366,   3.17886,  12.40000,   3.60000,   3.60000,   0.18539,  13.60000,   0.00000,   3.60000,  10.00000,   0.00000,   0.00000,   0.00000,   3.60000,   0.00000,   3.60000,  19.40000,  18.60000,  46.00000,   1.60446,   0.07179,   0.66294,  32.40000,   8.60000,  13.60000,  14.40000,  43.80000,  33.00000,  18.60000,  28.00000,  12.20000,  29.40000,  25.80000,   5.00000,  28.00000,   0.00000,   1.89137,  33.00000,   2.45263,  15.00000,  35.20000,   1.83992,   3.44773,   0.70225,  25.80000,  30.00000,  38.80000,  46.60000,  37.40000,   3.60000,   0.00000,  30.20000,   0.00000
   9.80000,   9.80000,   0.00000,  23.20000,  12.40000,   3.60000,   0.00000,   4.26288,   7.20000,   3.60000,   0.00000,   6.20000,   6.20000,  16.00000,   0.00000,  19.40000,   1.40000,  12.20000,   7.20000,   1.20846,   1.28111,   8.60000,  39.60000,  10.00000,  26.60000,  22.20000,  18.00000,   1.22014,   4.89788,   0.79657,   0.00000,   2.02155,   2.48279,  18.00000,  12.20000,  21.60000,   1.23001,   1.92663,  14.40000,   0.00000,  32.20000,  37.40000,   1.55180,   0.11852,   2.60750,   0.00000,   4.32482,  89.80000,  56.80000,  24.40000,   1.31366,   3.17886,  12.40000,   3.60000,   0.00000,   0.18539,   5.00000,   0.00000,   3.60000,   2.80000,   0.00000,   0.00000,   0.00000,   3.60000,   0.00000,   3.60000,  12.20000,  18.60000,  38.80000,   1.60446,   0.07179,   0.66294,  32.40000,   8.60000,   2.80000,  14.40000,  36.60000,  33.00000,  18.60000,  28.00000,  10.80000,  29.40000,  25.80000,   5.00000,  28.00000,   0.00000,   1.89137,  25.80000,   2.45263,  15.00000,  28.80000,   1.83992,   3.44773,   0.70225,  25.80000,  26.40000,  38.80000,  43.00000,  30.20000,   3.60000,   0.00000,  25.20000,   0.00000
   9.80000,   9.80000,   0.00000,  23.20000,  12.40000,   3.60000,   0.00000,   4.26288,   7.20000,   3.60000,   0.00000,   6.20000,   6.20000,  16.00000,   0.00000,  19.40000,   1.40000,   5.00000,   7.20000,   1.20846,   1.28111,  15.80000,  25.20000,  10.00000,  13.60000,  17.20000,  14.40000,   1.22014,   4.89788,   0.79657,   0.00000,   2.02155,   2.48279,  18.00000,   8.60000,  14.40000,   1.23001,   1.92663,  14.40000,   0.00000,  30.80000,  37.40000,   1.55180,   0.11852,   1.20750,   0.00000,   4.32482,  79.00000,  53.20000,  24.40000,   1.31366,   3.17886,   6.20000,   3.60000,   0.00000,   0.18539,   5.00000,   0.00000,   3.60000,   1.40000,   0.00000,   0.00000,   0.00000,   3.60000,   0.00000,   3.60000,  20.80000,  17.20000,  26.60000,   1.60446,   0.07179,   0.66294,  32.40000,   8.60000,   2.80000,  10.80000,  35.20000,  33.00000,  15.00000,  24.40000,  10.80000,  25.80000,  20.80000,   5.00000,  26.60000,   0.00000,   1.89137,  22.20000,   2.45263,  11.40000,  28.80000,   1.83992,   2.17796,   0.70225,  25.80000,  26.40000,  35.20000,  41.60000,  26.60000,   3.60000,   0.00000,  25.20000,   0.00000
   9.80000,   9.80000,   0.00000,  23.20000,  12.40000,   3.60000,   0.00000,   4.26288,   7.20000,   3.60000,   0.00000,   6.20000,   6.20000,  16.00000,   0.00000,  19.40000,   1.40000,   3.60000,   3.60000,   1.20846,   1.28111,  12.20000,  21.60000,   8.60000,  10.00000,  13.60000,  10.80000,   1.22014,   4.89788,   0.79657,   0.00000,   2.02155,   2.48279,  10.80000,   5.00000,  14.40000,   1.23001,   1.92663,  14.40000,   0.00000,  25.80000,  37.40000,   1.55180,   0.11852,   1.20750,   0.00000,   4.32482,  79.00000,  42.40000,  24.40000,   1.31366,   3.17886,   6.20000,   3.60000,   0.00000,   0.18539,   5.00000,   0.00000,   0.00000,   1.40000,   0.00000,   0.00000,   0.00000,   3.60000,   0.00000,   3.60000,  13.60000,  10.00000,  23.00000,   1.60446,   0.07179,   0.66294,  32.40000,   5.00000,   2.80000,   7.20000,  35.20000,  29.40000,  13.60000,  24.40000,  10.80000,  25.80000,  13.60000,   5.00000,  25.20000,   0.00000,   1.89137,  20.80000,   2.45263,  10.00000,  28.80000,   1.83992,   2.17796,   0.70225,  25.80000,  23.60000,  33.80000,  40.20000,  28.00000,   3.60000,   0.00000,  21.60000,   0.00000
   9.80000,   9.80000,   0.00000,  23.20000,  12.40000,   3.60000,   0.00000,   4.26288,   7.20000,   3.60000,   0.00000,   6.20000,   6.20000,  16.00000,   0.00000,  19.40000,   1.40000,   3.60000,   3.60000,   1.20846,   1.28111,  10.80000,  21.60000,  12.20000,  10.00000,   6.40000,   3.60000,   1.22014,   4.60778,   0.79657,   0.00000,   2.02155,   2.48279,  10.80000,   5.00000,  14.40000,   1.23001,   1.92663,  10.80000,   0.00000,  29.40000,  30.20000,   1.55180,   0.11852,   1.20750,   0.00000,   4.32482,  66.80000,  42.40000,  10.00000,   1.31366,   3.17886,   6.20000,   3.60000,   0.00000,   0.18539,   0.00000,   0.00000,   0.00000,   1.40000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   3.60000,  13.60000,  10.00000,  19.40000,   1.60446,   0.07179,   0.66294,  18.00000,   5.00000,   4.20000,   7.20000,  31.60000,  29.40000,  13.60000,  21.60000,   3.60000,  25.80000,  13.60000,   5.00000,  21.60000,   0.00000,   1.89137,  17.20000,   2.45263,  10.00000,  25.20000,   1.83992,   2.17796,   0.70225,  22.20000,  18.60000,  33.80000,  36.60000,  20.80000,   0.00000,   0.00000,  14.40000,   0.00000
   9.80000,   9.80000,   0.00000,  17.00000,  12.40000,   3.60000,   0.00000,   4.26288,   7.20000,   3.60000,   0.00000,   6.20000,   6.20000,  16.00000,   0.00000,  19.40000,   1.40000,   3.60000,   3.60000,   1.20846,   1.28111,  10.80000,  21.60000,  12.20000,  10.00000,   6.40000,   3.60000,   1.22014,   4.60778,   0.79657,   0.00000,   2.02155,   2.48279,   7.20000,   5.00000,  21.60000,   0.80224,   1.92663,  10.80000,   0.00000,  28.00000,  30.20000,   1.55180,   0.11852,   1.20750,   0.00000,   4.32482,  45.20000,  35.20000,  10.00000,   1.31366,   3.17886,   6.20000,   3.60000,   0.00000,   0.18539,   0.00000,   0.00000,   0.00000,   1.40000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   3.60000,  12.20000,  10.00000,  19.40000,   1.60446,   0.07179,   0.66294,  25.20000,   5.00000,   4.20000,   7.20000,  24.40000,  17.20000,  13.60000,  21.60000,   3.60000,  25.80000,  13.60000,   3.60000,  21.60000,   0.00000,   1.89137,  17.20000,   2.45263,  10.00000,  14.40000,   1.83992,   2.17796,   0.70225,  22.20000,  15.00000,  33.80000,  30.20000,   7.20000,   0.00000,   0.00000,  10.80000,   0.00000
   9.80000,   9.80000,   0.00000,  17.00000,  12.40000,   3.60000,   0.00000,   4.26288,   7.20000,   3.60000,   0.00000,   6.20000,   6.20000,  16.00000,   0.00000,  19.40000,   1.40000,   0.00000,  10.80000,   1.20846,   1.28111,   7.20000,  21.60000,  10.80000,  10.00000,   6.40000,   0.00000,   1.22014,   4.60778,   0.79657,   0.00000,   2.02155,   2.48279,   7.20000,   5.00000,  14.40000,   0.80224,   1.92663,   3.60000,   0.00000,  24.40000,  23.00000,   1.55180,   0.11852,   1.20750,   0.00000,   3.90506,  45.20000,  20.80000,  13.60000,   1.31366,   3.17886,   6.20000,   0.00000,   0.00000,   0.18539,   0.00000,   0.00000,   0.00000,   1.40000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   3.60000,  12.20000,   6.40000,  26.60000,   1.60446,   0.07179,   0.66294,  25.20000,   5.00000,   4.20000,   3.60000,  19.40000,  17.20000,  19.40000,  21.60000,   3.60000,  25.80000,  13.60000,   3.60000,  18.00000,   0.00000,   1.89137,  17.20000,   1.58249,   8.60000,  14.40000,   1.83992,   2.17796,   0.70225,  28.00000,  15.00000,  33.80000,  26.60000,   3.60000,   0.00000,   0.00000,  10.80000,   0.00000
   9.80000,   6.20000,   0.00000,  17.00000,  12.40000,   3.60000,   0.00000,   4.26288,   7.20000,   3.60000,   0.00000,   6.20000,   6.20000,   6.20000,   0.00000,  12.20000,   1.40000,   0.00000,  10.80000,   1.20846,   1.28111,   0.00000,  21.60000,  10.80000,   8.60000,   2.80000,   0.00000,   1.22014,   4.60778,   0.79657,   0.00000,   2.02155,   2.48279,   7.20000,   3.60000,  14.40000,   0.80224,   1.92663,   3.60000,   0.00000,  24.40000,  21.60000,   1.55180,   0.11852,   1.20750,   0.00000,   3.90506,  41.60000,  15.80000,  10.00000,   1.31366,   3.17886,   0.00000,   0.00000,   0.00000,   0.18539,   0.00000,   0.00000,   0.00000,   1.40000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   3.60000,   8.60000,   5.00000,  26.60000,   1.60446,   0.07179,   0.66294,  25.20000,   5.00000,   4.20000,   3.60000,  18.00000,  15.80000,  15.80000,  21.60000,   3.60000,  25.80000,  12.20000,   3.60000,  14.40000,   0.00000,   1.89137,  17.20000,   1.58249,   8.60000,  10.80000,   1.83992,   2.17796,   0.70225,  23.00000,  15.00000,  33.80000,  21.60000,   7.20000,   0.00000,   0.00000,   3.60000,   0.00000
